# File: A271.freight_coef.csv
# Title: Coefficients of freight inputs to energy and ag commodities
# Units: million tkm per EJ = ton-meters per GJ
# Comments: price-unit-conversion takes into account the following:
#  (1) transportation output unit is 1e6 times the price unit denominator whereas all other sectors are 1e9.
#  (2) transportation price unit is 1990$ whereas others are 1975$.
#  (3) trn_freight costs are 17x higher than rail mode (the dominant mode for some of these fuels). Some de-rating is appropriate.
# Note: the methods are not set up to handle different tkm inputs for different refined liquid fuel commodities (e.g., ref liq industrial, ref liq enduse need to have the same coef in each region)
# Column types: cccccnnnnnn
# ----------
region,supplysector,subsector,technology,minicam.energy.input,price.unit.conversion,1971,1990,2000,2010,2100
South America_Northern,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,FoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
South America_Northern,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
South America_Northern,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
South America_Northern,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
South America_Northern,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
South America_Northern,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
South America_Northern,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
South America_Northern,regional corn,imported corn,imported corn,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Northern,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Northern,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Northern,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,20000,50000,50000,50000,50000
South America_Northern,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,20000,50000,50000,50000,50000
South America_Northern,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Northern,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Northern,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Northern,regional rice,imported rice,imported rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Northern,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Northern,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Northern,regional wheat,imported wheat,imported wheat,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Southern,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,FoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
South America_Southern,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
South America_Southern,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
South America_Southern,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
South America_Southern,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
South America_Southern,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
South America_Southern,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
South America_Southern,regional corn,imported corn,imported corn,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Southern,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Southern,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Southern,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,5000,5000,5000,5000,5000
South America_Southern,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,5000,5000,5000,5000,5000
South America_Southern,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Southern,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Southern,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Southern,regional rice,imported rice,imported rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Southern,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Southern,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South America_Southern,regional wheat,imported wheat,imported wheat,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South Asia,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
South Asia,FoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
South Asia,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
South Asia,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
South Asia,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
South Asia,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
South Asia,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
South Asia,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
South Asia,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
South Asia,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
South Asia,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
South Asia,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
South Asia,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
South Asia,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
South Asia,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
South Asia,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
South Asia,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
South Asia,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
South Asia,regional corn,imported corn,imported corn,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South Asia,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South Asia,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South Asia,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,20000,50000,50000,50000,50000
South Asia,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,20000,50000,50000,50000,50000
South Asia,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South Asia,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South Asia,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South Asia,regional rice,imported rice,imported rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South Asia,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South Asia,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South Asia,regional wheat,imported wheat,imported wheat,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
South Korea,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
South Korea,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
South Korea,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
South Korea,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
South Korea,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
South Korea,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
South Korea,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
South Korea,regional corn,imported corn,imported corn,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
South Korea,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
South Korea,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
South Korea,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,5000,30000,50000,50000,50000
South Korea,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,5000,30000,50000,50000,50000
South Korea,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
South Korea,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
South Korea,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
South Korea,regional rice,imported rice,imported rice,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
South Korea,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
South Korea,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
South Korea,regional wheat,imported wheat,imported wheat,trn_shipping_intl,0.00045208,2000,4000,4000,4000,4000
Southeast Asia,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Root_Tuber,Root_Tuber,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
Southeast Asia,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
Southeast Asia,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
Southeast Asia,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
Southeast Asia,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Southeast Asia,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Southeast Asia,regional corn,imported corn,imported corn,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Southeast Asia,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Southeast Asia,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Southeast Asia,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,20000,50000,50000,50000,50000
Southeast Asia,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,20000,50000,50000,50000,50000
Southeast Asia,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Southeast Asia,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Southeast Asia,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Southeast Asia,regional rice,imported rice,imported rice,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Southeast Asia,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Southeast Asia,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Southeast Asia,regional wheat,imported wheat,imported wheat,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
Taiwan,refined liquids enduse,refined liquids enduse,refined liquids enduse,trn_freight,0.00045208,2800,2800,2800,2800,2800
Taiwan,refined liquids gasoline pool,ethanol,ethanol,trn_freight,0.00045208,2800,2800,2800,2800,2800
Taiwan,refined liquids gasoline pool,refining,refining,trn_freight,0.00045208,2800,2800,2800,2800,2800
Taiwan,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,0.00045208,2800,2800,2800,2800,2800
Taiwan,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Taiwan,regional coal,regional coal,regional coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Taiwan,regional oil,crude oil,crude oil,trn_shipping_intl,0.00045208,20000,50000,50000,50000,50000
Taiwan,regional oil,unconventional oil,unconventional oil,trn_shipping_intl,0.00045208,20000,50000,50000,50000,50000
USA,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,600,600,600,600,600
USA,FoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,600,600,600,600,600
USA,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,600,600,600,600,600
USA,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,Africa_Eastern traded rapeseed,Africa_Eastern traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
USA,traded rapeseed,Africa_Eastern traded rapeseed,Africa_Eastern traded rapeseed,trn_shipping_intl,0.00045208,4000,4000,4000,4000,4000
USA,traded rapeseed,Africa_Northern traded rapeseed,Africa_Northern traded rapeseed,trn_freight,3.62E-05,50,50,50,50,50
